,FERAID,NGS Run Number,BIOSYS site ID,Season,Dataset,SPT_Name,Conductivity,N_NH4,N_NO3,P_PO4,Alkalinity,pH,TotalRead,NonPlankRead,NoBlast Hit,% No Blast Hit of total count,NGS_TDI,LM_TDI4,LM_TDI5,Northing,Easting,Lon,Lat
332,2924,Diatom2,80818,Spr,2016,TINHAY BRIDGE,148.9218245,0.037043306,0.705980586,0.01475186,26.57575758,7.511212132,35117,33280,14437,43.38040865,40.44440004,44.76910828,44.64285714,85340,239360,50.64554334,-4.27345502
333,2605,Diatom3,80818,Aut,2016,TINHAY BRIDGE,148.9218245,0.037043306,0.705980586,0.01475186,26.57575758,7.511212132,50445,50222,16449,32.75257855,64.78271906,55.85504886,54.45583596,85340,239360,50.64554334,-4.27345502
334,2616,Diatom2,95341,Spr,2016,IMMEDIATELY DOWNSTREAM POYNINGS STW,543.0855155,0.03056751,2.879767983,0.090814548,195.7857143,8.050000089,29850,29841,14468,48.48362991,56.9804482,61.23817035,61.06466877,112329,525840,50.89673918,-0.211963551
335,2832,Diatom4,95341,Aut,2016,IMMEDIATELY DOWNSTREAM POYNINGS STW,543.0855155,0.03056751,2.879767983,0.090814548,195.7857143,8.050000089,39651,39621,14988,37.82842432,74.45691035,64.6192053,63.99022801,112329,525840,50.89673918,-0.211963551
336,3059,Diatom3,97161,Spr,2016,U/S ABSTRACTION POINT,60.98378141,0.004932424,0.338129336,0.007012562,11.33333333,7.789999962,27051,27051,18119,66.98088795,16.3546298,29.88135593,29.09539474,389464,413884,53.40181952,-1.792644026
337,3177,Diatom5,97161,Aut,2016,U/S ABSTRACTION POINT,60.98378141,0.004932424,0.338129336,0.007012562,11.33333333,7.789999962,34551,34551,22864,66.17464039,14.16616995,27.84313725,17.61329305,389464,413884,53.40181952,-1.792644026
338,2667,Diatom3,100582,Spr,2016,MOYLES COURT (04**),96.67160474,0.020618952,0.192886267,0.014580996,11.8125,7.646000051,39675,39674,12926,32.58053133,22.16666922,30.44871795,28.73310811,108425,416297,50.87509577,-1.769746208
339,2837,Diatom4,100582,Aut,2016,MOYLES COURT (04**),96.67160474,0.020618952,0.192886267,0.014580996,11.8125,7.646000051,52242,52242,23750,45.46150607,11.81386813,15.99693252,14.26229508,108425,416297,50.87509577,-1.769746208
340,2528,Diatom1,102281,Spr,2016,SOUTH SHORE (WFD SITE),328.7984006,0.05940398,0.330383903,0.027391445,75.66666667,7.623333375,14478,14337,7067,49.29204157,33.25891957,28.69430693,28.55295567,381439,373283,53.32918538,-2.40261433
341,2390,Diatom5,102281,Aut,2016,SOUTH SHORE (WFD SITE),328.7984006,0.05940398,0.330383903,0.027391445,75.66666667,7.623333375,17009,15935,3536,22.19014747,18.8993216,19.1722973,19.1722973,381439,373283,53.32918538,-2.40261433
342,2935,Diatom2,134261,Spr,2016,U/S TILL CONFLUENCE,210.5096353,0.030150658,1.487527932,0.012985281,67.83333333,7.682142871,41417,41400,20466,49.43478261,26.91620045,34.07072368,33.14490446,630031,399967,55.56395799,-2.002081776
343,2809,Diatom4,134261,Aut,2016,U/S TILL CONFLUENCE,210.5096353,0.030150658,1.487527932,0.012985281,67.83333333,7.682142871,50712,50676,21717,42.85460573,65.98274535,41.64652568,41.06287425,630031,399967,55.56395799,-2.002081776
344,2399,Diatom2 ,144393,Spr,2016,DIBBLE BRIDGE (PROVISIONAL),128.9809257,0.009457826,0.399081271,0.009718857,20.95121951,7.93571429,39824,39822,20404,51.23800914,12.47757811,13.28382838,12.77777778,507904,467574,54.4620278,-0.959059827
345,2947,Diatom4,144393,Aut,2016,DIBBLE BRIDGE (PROVISIONAL),128.9809257,0.009457826,0.399081271,0.009718857,20.95121951,7.93571429,33555,33553,13472,40.15140226,27.40277068,31.65306122,24.93589744,507904,467574,54.4620278,-0.959059827
346,2550,Diatom1,144394,Spr,2016,SEAVE GREEN - U/S ROAD BRIDGE (PROVISIONAL),212.4786092,0.033964168,0.936103215,0.01439875,39.33333333,7.755151489,18984,18984,7898,41.60345554,49.47904566,49.68646865,48.25320513,500294,456232,54.39502434,-1.135446456
347,2779,Diatom4,144394,Aut,2016,SEAVE GREEN - U/S ROAD BRIDGE (PROVISIONAL),212.4786092,0.033964168,0.936103215,0.01439875,39.33333333,7.755151489,36899,36899,7061,19.13601995,44.92541856,57.03828829,40.85737179,500294,456232,54.39502434,-1.135446456
348,2914,Diatom2,144566,Spr,2016,NORTH HAUL ROAD (PLASHETTS BURN),89.04508036,0.030559952,0.195999995,0.013834216,35.87878788,7.385588253,29508,29500,18045,61.16949153,17.69118642,27.42957746,24.49685535,591140,366219,55.2133369,-2.532437829
349,2474,Diatom3,144566,Aut,2016,NORTH HAUL ROAD (PLASHETTS BURN),89.04508036,0.030559952,0.195999995,0.013834216,35.87878788,7.385588253,56348,56348,44858,79.60885923,26.27389919,24.77491961,24.79623824,591140,366219,55.2133369,-2.532437829
350,2917,Diatom2,145027,Spr,2016,LOW CRANECLEUGH,78.11302586,0.035718713,0.133866592,0.016656677,25.96969697,7.146363649,26648,26640,11896,44.65465465,28.39677337,46.09865471,34.10543131,585651,366265,55.16401869,-2.531058163
351,2477,Diatom3,145027,Aut,2016,LOW CRANECLEUGH,78.11302586,0.035718713,0.133866592,0.016656677,25.96969697,7.146363649,79683,79579,36404,45.74573694,70.62144826,28.453125,28.21875,585651,366265,55.16401869,-2.531058163
352,2591,Diatom1,151950,Spr,2016,D/S LINDLEY WOOD RESERVOIR,175.8695101,0.031363998,0.618476315,0.013186094,40,7.559999943,24652,24609,9234,37.52285749,68.0665857,57.44224422,57.33552632,448302,422473,53.93036143,-1.659227338
353,2752,Diatom4,151950,Aut,2016,D/S LINDLEY WOOD RESERVOIR,175.8695101,0.031363998,0.618476315,0.013186094,40,7.559999943,49012,48072,6491,13.50266267,68.65160833,48.43639576,47.79411765,448302,422473,53.93036143,-1.659227338
354,2860,Diatom3,152858,Spr,2016,U/S WOODHEAD RESERVOIR,59.8757591,0.014363179,0.342617829,0.016225324,7.866666667,6.947333368,45873,45873,19425,42.34517036,53.08092569,30.23809524,18.25423729,399840,411397,53.49514262,-1.82967721
355,3159,Diatom5,152858,Aut,2016,U/S WOODHEAD RESERVOIR,59.8757591,0.014363179,0.342617829,0.016225324,7.866666667,6.947333368,20022,20022,6077,30.35161323,11.19302341,35.94594595,9.27852349,399840,411397,53.49514262,-1.82967721
356,2996,Diatom1,153103,Spr,2016,SWINDALE BECK - 1.6KM D/S OF INTAKE (DAM) - NEAR STUBBY HEST,54.55107356,0.012941526,0.125227891,0.004107147,20,7.826666832,30962,30962,14560,47.02538596,13.25971935,19.90107914,18.87123746,514210,352313,54.52092517,-2.738220689
357,2731,Diatom3,153103,Aut,2016,SWINDALE BECK - 1.6KM D/S OF INTAKE (DAM) - NEAR STUBBY HEST,54.55107356,0.012941526,0.125227891,0.004107147,20,7.826666832,69888,69876,46284,66.23733471,18.49315665,24.35215947,20.52631579,514210,352313,54.52092517,-2.738220689
358,2592,Diatom1,153180,Spr,2016,"MOUNT SION RD, FOOTBRIDGE TO SHORE TOP FARM",360.2606958,0.137588735,2.928079253,0.171912681,77.75,7.765000065,21182,21162,4921,23.25394575,69.05610223,67.24063401,67.421875,406505,377319,53.55467612,-2.343831164
359,3091,Diatom4,153180,Aut,2016,"MOUNT SION RD, FOOTBRIDGE TO SHORE TOP FARM",360.2606958,0.137588735,2.928079253,0.171912681,77.75,7.765000065,37542,37524,8674,23.11587251,72.41396878,69.59219858,69.32119205,406505,377319,53.55467612,-2.343831164
360,2586,Diatom1,153552,Spr,2016,SLADE LANE,1171.258141,0.054597142,6.527616677,0.397553256,247.9393939,8.119393927,19225,19207,5625,29.28619774,69.95932305,69.51247166,69.49324324,325031,440910,52.82126764,-1.394367988
361,2724,Diatom3,153552,Aut,2016,SLADE LANE,1171.258141,0.054597142,6.527616677,0.397553256,247.9393939,8.119393927,63746,63733,34230,53.7084399,71.12608224,61.09146341,60.64927184,325031,440910,52.82126764,-1.394367988
362,2983,Diatom1,154134,Spr,2016,HELTONDALE BECK - U.S INTAKE,82.17175975,0.007302395,0.189012345,0.004280096,33.33333333,7.829999924,20148,20148,16828,83.52193766,19.30091822,9.010093168,9.031635802,520423,349447,54.57647668,-2.783562206
363,2755,Diatom4,154134,Aut,2016,HELTONDALE BECK - U.S INTAKE,82.17175975,0.007302395,0.189012345,0.004280096,33.33333333,7.829999924,52177,52177,22239,42.62222818,40.20295345,48.7933526,47.62073864,520423,349447,54.57647668,-2.783562206
364,2984,Diatom1,154138,Spr,2016,HOWES BECK - U.S INTAKE,63.58191013,0.005327424,0.065943313,0.001903778,22.33333333,7.640000025,23777,23776,13007,54.70642665,13.59337569,15.92661692,15.19141531,517722,350326,54.55229281,-2.769508206
365,2736,Diatom3,154138,Aut,2016,HOWES BECK - U.S INTAKE,63.58191013,0.005327424,0.065943313,0.001903778,22.33333333,7.640000025,44342,44334,34738,78.3552127,42.95355537,46.94354839,46.20607029,517722,350326,54.55229281,-2.769508206
366,2988,Diatom1,154234,Spr,2016,SWINDALE BECK - 10M U/S FOOTBRIDGE (U/S ABSTRACTION),40.17911692,0.012539716,0.124256786,0.003606371,13,7.701666752,26459,26459,16213,61.27593635,11.90531769,10.17670157,9.592889908,513218,351518,54.51193535,-2.750337882
367,2742,Diatom4,154234,Aut,2016,SWINDALE BECK - 10M U/S FOOTBRIDGE (U/S ABSTRACTION),40.17911692,0.012539716,0.124256786,0.003606371,13,7.701666752,62748,62748,14989,23.88761395,14.61705181,15.86666667,15,513218,351518,54.51193535,-2.750337882
368,2992,Diatom1,154235,Spr,2016,SWINDALE BECK - 10M U/S ROAD BRIDGE (PRIVATE UU ROAD),53.44588256,0.016488832,0.119660879,0.006054364,15.36363636,7.946818092,17397,17396,9527,54.76546332,14.61847459,12.67006803,9.497354497,515019,352698,54.52823112,-2.732403573
369,2741,Diatom4,154235,Aut,2016,SWINDALE BECK - 10M U/S ROAD BRIDGE (PRIVATE UU ROAD),53.44588256,0.016488832,0.119660879,0.006054364,15.36363636,7.946818092,55406,55406,23719,42.80944302,19.21113278,25.7309322,24.42156863,515019,352698,54.52823112,-2.732403573
370,2897,Diatom2,154647,Spr,2016,BOSSINGTON (D/S FORD),96.10849739,0.029999999,0.571589377,0.015197004,23.71428571,7.982857295,33833,33827,7340,21.6986431,57.8802916,54.66777409,51.66112957,148097,289796,51.22139725,-3.57943842
371,2769,Diatom4,154647,Aut,2016,BOSSINGTON (D/S FORD),96.10849739,0.029999999,0.571589377,0.015197004,23.71428571,7.982857295,55769,55768,27326,48.99942619,79.69678078,71.53508772,70.51020408,148097,289796,51.22139725,-3.57943842
372,2895,Diatom2,155046,Spr,2016,MILL FARM QUORN,666.6053063,0.012784413,3.790650994,0.047931494,222,8.216666857,42776,42461,12107,28.5132239,52.30991494,56.20941558,53.92045455,315826,455641,52.73721184,-1.177353432
373,2760,Diatom4,155046,Aut,2016,MILL FARM QUORN,666.6053063,0.012784413,3.790650994,0.047931494,222,8.216666857,49731,49493,23745,47.97648152,64.16553362,73.00488599,72.13942308,315826,455641,52.73721184,-1.177353432
374,3142,Diatom1,155391,Spr,2016,DIDDRIDGE BRIDGE,325.6238995,0.035805729,1.627960144,0.038139897,111.6666667,8.222499927,27499,27495,12711,46.23022368,59.3495093,57.16772152,56.97160883,529927,413213,54.66425443,-1.796676326
375,2973,Diatom4,155391,Aut,2016,DIDDRIDGE BRIDGE,325.6238995,0.035805729,1.627960144,0.038139897,111.6666667,8.222499927,69871,69515,20669,29.73315112,69.29214443,66.44329897,64.86666667,529927,413213,54.66425443,-1.796676326
380,2458,Diatom3,156899,Spr,2016,BAIGENTS BRIDGE,337.3877878,0.041160434,1.878548886,0.120420209,106.1212121,7.700909065,30215,29838,13200,44.23889001,48.5169842,68.64864865,65.9222561,138972,481721,51.14418985,-0.833150605
381,3082,Diatom4,156899,Aut,2016,BAIGENTS BRIDGE,337.3877878,0.041160434,1.878548886,0.120420209,106.1212121,7.700909065,34867,34841,5718,16.41169886,64.90947071,57.875,58.34365325,138972,481721,51.14418985,-0.833150605
382,3047,Diatom2,157164,Spr,2016,HAYESWATER GILL - PTC PASTURE BECK,53.80642254,0.029317034,0.234167835,0.009763393,25.17647059,7.904117612,30055,30055,4595,15.2886375,18.24288408,26.69934641,13.80062305,512701,341565,54.50623793,-2.903944433
383,2715,Diatom3,157164,Aut,2016,HAYESWATER GILL - PTC PASTURE BECK,53.80642254,0.029317034,0.234167835,0.009763393,25.17647059,7.904117612,23897,23896,11786,49.32206227,19.00568909,34.20343137,32.88249211,512701,341565,54.50623793,-2.903944433
384,2398,Diatom2 ,157547,Spr,2016,RUDYARD ROAD (RUDYARD BROOK),276.4992801,0.036916404,0.446467551,0.022131977,67.83333333,7.818333308,41074,39229,20072,51.16622907,48.10532066,51.67763158,51.66666667,357867,395403,53.11796013,-2.070137988
385,2858,Diatom4,157547,Aut,2016,RUDYARD ROAD (RUDYARD BROOK),276.4992801,0.036916404,0.446467551,0.022131977,67.83333333,7.818333308,25899,22408,15393,68.69421635,64.22886091,62.81986532,61.13192182,357867,395403,53.11796013,-2.070137988
386,3067,Diatom3,157968,Spr,2016,PENSHURST CLAPPERS SLUICE 25M U/S WEIR (SITE 2 ECN DIATOMS),470.7072938,0.053821373,4.181267307,0.344084112,108.6388889,7.866944459,31437,23352,15199,65.08650223,77.23465682,75.02459016,75.25152439,143750,552048,51.17278116,0.173619122
387,3089,Diatom4,157968,Aut,2016,PENSHURST CLAPPERS SLUICE 25M U/S WEIR (SITE 2 ECN DIATOMS),470.7072938,0.053821373,4.181267307,0.344084112,108.6388889,7.866944459,39726,38310,13980,36.4917776,77.58890348,73.55351171,74.10194175,143750,552048,51.17278116,0.173619122
388,2695,Diatom3,158443,Spr,2016,"AT FOOTBRIDGE, WORTH FOREST",290.3416196,0.043548688,1.186333819,0.053387119,58.25,7.52045458,34355,34355,19848,57.77324989,12.27858159,34.55414013,33.20063694,136184,531022,51.10998369,-0.129715656
389,3224,Diatom5,158443,Aut,2016,"AT FOOTBRIDGE, WORTH FOREST",290.3416196,0.043548688,1.186333819,0.053387119,58.25,7.52045458,20663,20662,13085,63.32881618,27.05773477,37.51597444,30.23162939,136184,531022,51.10998369,-0.129715656
390,2911,Diatom2,158714,Spr,2016,FOOTBRIDGE D/S WARR BRIDGE (12**),546.3813584,0.0558277,2.091907154,0.213160581,205.78125,7.839374959,12293,11223,4107,36.59449345,58.45649062,63.11881188,62.82258065,114146,374164,50.92618404,-2.368972007
391,2385,Diatom5,158714,Aut,2016,FOOTBRIDGE D/S WARR BRIDGE (12**),546.3813584,0.0558277,2.091907154,0.213160581,205.78125,7.839374959,30785,30784,11379,36.96400728,83.7239436,80.07281553,79.84775641,114146,374164,50.92618404,-2.368972007
392,3038,Diatom2,158814,Spr,2016,BROADHEAD BROOK - U/S BLACKBURN ROAD,166.4270022,0.029999999,0.38793897,0.023099982,57,7.958333333,90397,90397,14934,16.52045975,51.06236485,34.95179063,34.04269972,418412,373156,53.66149914,-2.407698393
393,2959,Diatom4,158814,Aut,2016,BROADHEAD BROOK - U/S BLACKBURN ROAD,166.4270022,0.029999999,0.38793897,0.023099982,57,7.958333333,48582,48575,10832,22.2995368,48.20771835,52.05271565,44.01757188,418412,373156,53.66149914,-2.407698393
394,3035,Diatom2,158815,Spr,2016,GOYT - U/S FOOTBRIDGE AT GOYT'S MOSS,139.8644786,0.029999999,0.313356255,0.01122462,16.16666667,7.656666676,33721,33680,14368,42.66033254,14.65342515,26.42105263,23.31306991,373257,401303,53.25631848,-1.981928035
395,2827,Diatom4,158815,Aut,2016,GOYT - U/S FOOTBRIDGE AT GOYT'S MOSS,139.8644786,0.029999999,0.313356255,0.01122462,16.16666667,7.656666676,53958,53957,25395,47.06525567,19.31560851,23.02536232,21.30363036,373257,401303,53.25631848,-1.981928035
396,2467,Diatom2 ,159064,Spr,2016,WYTH BURN - 100M U.S ROAD BRIDGE,32.20699152,0.004932424,0.129361379,0.001,7.666666667,7.303333282,19546,19542,4354,22.28021697,11.40041021,7.608695652,7.921875,512806,332044,54.50599268,-3.050979428
397,2674,Diatom3,159064,Aut,2016,WYTH BURN - 100M U.S ROAD BRIDGE,32.20699152,0.004932424,0.129361379,0.001,7.666666667,7.303333282,42613,42613,26805,62.90333936,15.25223248,21.83333333,18.19078947,512806,332044,54.50599268,-3.050979428
398,2817,Diatom4,159264,Aut,2016,RAVENSBECK WOOD U/S POND,174.4869658,0.065071354,0.257663538,0.020391555,24.66666667,7.749999921,47480,47480,19215,40.46967144,39.58931316,53.35365854,38.23994253,96779,436801,50.76943539,-1.479504249
399,2878,Diatom4,159264,Spr,2016,RAVENSBECK WOOD U/S POND,174.4869658,0.065071354,0.257663538,0.020391555,24.66666667,7.749999921,29538,29538,3633,12.29941093,34.68020922,42.78368794,38.5543131,96779,436801,50.76943539,-1.479504249
400,2900,Diatom2,160160,Spr,2016,"BACKTOR BRIDGE, US NETHER BOOTH",114.3663193,0.021832544,0.454560667,0.021474627,28,7.766666571,64843,64841,19442,29.98411499,50.10653246,50.395189,49.30232558,385553,413818,53.36666712,-1.793806381
401,3182,Diatom5,160160,Aut,2016,"BACKTOR BRIDGE, US NETHER BOOTH",114.3663193,0.021832544,0.454560667,0.021474627,28,7.766666571,25064,25064,7336,29.26907118,53.44424059,57.15408805,56.796875,385553,413818,53.36666712,-1.793806381
402,2546,Diatom1,160559,Spr,2016,FINECHAMBERS MILL,136.2012481,0.033951946,0.389128536,0.013721483,37.96969697,7.863636421,25126,25122,11342,45.14767932,52.00338755,47.73178808,45.98726115,558695,394261,54.92291287,-2.091071251
403,3117,Diatom5,160559,Aut,2016,FINECHAMBERS MILL,136.2012481,0.033951946,0.389128536,0.013721483,37.96969697,7.863636421,36231,36196,13823,38.18930269,63.46388063,45.47658863,38.35833333,558695,394261,54.92291287,-2.091071251
404,2569,Diatom3,160749,Spr,2016,FOOTPATH U/S BOLNEY CHAPEL ROAD,340.275035,0.043821046,0.955004997,0.041461689,89.84848485,7.803333369,29218,29143,13138,45.08115156,48.78027499,53.96604938,53.02469136,121956,525470,50.98334675,-0.213909702
405,3219,Diatom5,160749,Aut,2016,FOOTPATH U/S BOLNEY CHAPEL ROAD,340.275035,0.043821046,0.955004997,0.041461689,89.84848485,7.803333369,15371,15367,7115,46.30051409,55.51679001,80.06756757,78.53040541,121956,525470,50.98334675,-0.213909702
406,3130,Diatom1,160798,Spr,2016,BROAD OAK BECK @ WABERTHWAITE,72.11531286,0.029999999,0.267088759,0.013459002,10.80952381,7.518571422,31457,31457,16471,52.36036494,24.2909975,23.57954545,23.34586466,494645,311332,54.33962284,-3.365316703
407,2716,Diatom3,160798,Aut,2016,BROAD OAK BECK @ WABERTHWAITE,72.11531286,0.029999999,0.267088759,0.013459002,10.80952381,7.518571422,53191,53191,31310,58.86334154,17.84970865,26.5339233,21.23404255,494645,311332,54.33962284,-3.365316703
408,2666,Diatom2,160801,Spr,2016,NEWMILL BECK @ SEASCALE HALL FARM,203.1514733,0.09389035,2.511130473,0.095058634,41.45454545,7.499090932,19347,18443,5891,31.94165808,52.11751511,50.91743119,49.4011976,502935,303811,54.41273665,-3.483640785
409,2687,Diatom3,160801,Aut,2016,NEWMILL BECK @ SEASCALE HALL FARM,203.1514733,0.09389035,2.511130473,0.095058634,41.45454545,7.499090932,48891,48697,21852,44.87340083,55.74084921,59.96784566,57.29357798,502935,303811,54.41273665,-3.483640785
410,3045,Diatom2,160828,Spr,2016,UPSTREAM OF RAINOW,218.5716974,0.030387862,1.549518336,0.036922483,50.75,7.918333371,57974,57409,17347,30.21651657,40.66201608,33.31060606,32.49246988,375477,395566,53.27625534,-2.067953414
411,3154,Diatom5,160828,Aut,2016,UPSTREAM OF RAINOW,218.5716974,0.030387862,1.549518336,0.036922483,50.75,7.918333371,30569,30555,14787,48.39469809,51.51140771,41.85121107,38.3,375477,395566,53.27625534,-2.067953414
412,2548,Diatom3,160871,Spr,2016,WAINSFORD BRIDGE,234.7356292,0.035011406,1.032544022,0.118319496,44.08333333,7.892499884,89553,89530,32273,36.04713504,58.53349944,65.95394737,64.72049689,95041,429876,50.75420332,-1.577842588
413,2975,Diatom4,160871,Aut,2016,WAINSFORD BRIDGE,234.7356292,0.035011406,1.032544022,0.118319496,44.08333333,7.892499884,29804,29779,3078,10.33614292,57.80245171,60.14912281,57.19339623,95041,429876,50.75420332,-1.577842588
414,3037,Diatom2,160956,Spr,2016,WEST TRIBUTARY,285.5889496,0.014989798,1.799525295,0.012694232,36.15151515,7.806363669,41454,41453,13886,33.49817866,46.64948492,30.22594752,29.87609329,96682,214289,50.73997665,-4.633390727
415,2857,Diatom4,160956,Aut,2016,WEST TRIBUTARY,285.5889496,0.014989798,1.799525295,0.012694232,36.15151515,7.806363669,45860,45835,9575,20.89014945,45.88645547,51.18012422,48.88888889,96682,214289,50.73997665,-4.633390727
416,2500,Diatom1 ,160958,Spr,2016,WEST MILL,218.6260806,0.036783004,2.059993024,0.035594648,37.33333333,7.737575762,24823,24821,8499,34.24116675,47.11834232,52.68976898,45.25559105,117458,221499,50.92888354,-4.541438147
417,2683,Diatom3,160958,Aut,2016,WEST MILL,218.6260806,0.036783004,2.059993024,0.035594648,37.33333333,7.737575762,20928,20928,7717,36.87404434,51.82408551,53.29166667,51.98529412,117458,221499,50.92888354,-4.541438147
418,3137,Diatom1,160969,Spr,2016,SHAUGH BRIDGE U/S RIVER PLYM CONFLUENCE,94.98934547,0.019995125,1.0831413,0.02597375,13.33333333,7.287500024,23894,23893,15252,63.83459591,38.22070124,24.67767296,23.19040698,63736,253299,50.45506624,-4.0679306
419,2771,Diatom4,160969,Aut,2016,SHAUGH BRIDGE U/S RIVER PLYM CONFLUENCE,94.98934547,0.019995125,1.0831413,0.02597375,13.33333333,7.287500024,47783,47494,20766,43.72341769,54.90746244,40.1796875,37.70527859,63736,253299,50.45506624,-4.0679306
420,3056,Diatom2,160977,Spr,2016,LADY'S WOOD,258.5795657,0.033759812,4.864929256,0.019361149,40.21212121,7.617272753,45502,45115,9951,22.05696553,39.8814838,51.41263941,49.22330097,47700,182500,50.2890763,-5.054738367
421,2419,Diatom3,160977,Aut,2016,LADY'S WOOD,258.5795657,0.033759812,4.864929256,0.019361149,40.21212121,7.617272753,36700,36698,18677,50.89378168,51.70094509,57.22,46.29449838,47700,182500,50.2890763,-5.054738367
422,2990,Diatom1,161053,Spr,2016,100M D/S PYNES WEIR,196.9913829,0.037356123,2.418710856,0.078443908,51.66666667,7.770769266,28657,28591,11878,41.54454199,66.72842643,67.76182432,67.20491803,96146,291772,50.75478875,-3.53566159
423,2572,Diatom3,161053,Aut,2016,100M D/S PYNES WEIR,196.9913829,0.037356123,2.418710856,0.078443908,51.66666667,7.770769266,36846,36465,15541,42.61894968,60.79689311,60.6043956,59.73333333,96146,291772,50.75478875,-3.53566159
424,2540,Diatom1,161060,Spr,2016,"50M U/S FOOTBRIDGE, DITTISHAM MILL",247.5828741,0.035126433,4.094456828,0.035659629,64.35714286,7.822142908,19560,19557,9784,50.02812292,55.06369704,79.06050955,77.94585987,55032,285160,50.38393105,-3.616655298
425,2381,Diatom5,161060,Aut,2016,"50M U/S FOOTBRIDGE, DITTISHAM MILL",247.5828741,0.035126433,4.094456828,0.035659629,64.35714286,7.822142908,26055,26003,4136,15.90585702,71.06617113,65.43103448,61.44039735,55032,285160,50.38393105,-3.616655298
426,2391,Diatom3,161066,Spr,2016,HARRACLES HALL,300.4460184,0.112668538,1.599965256,0.059329564,89.90625,7.783750042,26747,23299,8299,35.61955449,39.58981034,60.29264214,59.36677632,357050,396180,53.11062243,-2.058518713
427,2792,Diatom4,161066,Aut,2016,HARRACLES HALL,300.4460184,0.112668538,1.599965256,0.059329564,89.90625,7.783750042,47766,46657,15067,32.29311786,54.20121112,58.30882353,58.14724919,357050,396180,53.11062243,-2.058518713
428,2535,Diatom1,161089,Spr,2016,POWBURGH BECK - U.S HOLMESMILL,406.2247478,0.107960991,3.732217273,0.117418862,121.1290323,7.625806455,12011,11976,3473,28.999666,61.47665208,64.79483283,64.38438438,560948,333651,54.93876707,-3.037155208
429,2707,Diatom3,161089,Aut,2016,POWBURGH BECK - U.S HOLMESMILL,406.2247478,0.107960991,3.732217273,0.117418862,121.1290323,7.625806455,47311,47311,26709,56.45410158,65.78431383,61.67445483,61.63312693,560948,333651,54.93876707,-3.037155208
430,2873,Diatom1,161104,Spr,2016,"50M U/S YEO RD BR, NYMPHAYES",303.457371,0.041492785,3.592437188,0.111602367,88.74193548,7.787272786,30306,29774,12303,41.32128703,52.37905465,69.0228013,68.40125392,105289,273155,50.83319355,-3.802616419
431,2969,Diatom4,161104,Aut,2016,"50M U/S YEO RD BR, NYMPHAYES",303.457371,0.041492785,3.592437188,0.111602367,88.74193548,7.787272786,27112,27032,5343,19.76546315,62.42742235,57.984375,57.88580247,105289,273155,50.83319355,-3.802616419
432,2875,Diatom1,161108,Spr,2016,40M U/S PRIORTON BR,216.0332934,0.041179294,1.555433538,0.064617227,65.25,7.713846207,97311,97291,44717,45.96211366,58.79661192,77.99342105,77.85245902,104156,283305,50.82514679,-3.658188814
433,2852,Diatom4,161108,Aut,2016,40M U/S PRIORTON BR,216.0332934,0.041179294,1.555433538,0.064617227,65.25,7.713846207,41505,41391,14745,35.62368631,76.24300057,78.3681672,77.57936508,104156,283305,50.82514679,-3.658188814
434,2496,Diatom1 ,161121,Spr,2016,100M U/S LOWMOOR BRIDGE,215.5705958,0.061532528,2.417129683,0.065453803,62.75,7.689090946,24287,24260,9974,41.11294312,64.12237616,69.26886792,68.9984472,112340,308754,50.9032977,-3.29902366
435,2853,Diatom4,161121,Aut,2016,100M U/S LOWMOOR BRIDGE,215.5705958,0.061532528,2.417129683,0.065453803,62.75,7.689090946,42696,42609,12732,29.88101105,69.51360172,67.8654485,67.95901639,112340,308754,50.9032977,-3.29902366
436,2506,Diatom1,161362,Spr,2016,KINDER AT KINDER ROAD BRIDGE,96.43541218,0.032894245,0.511710264,0.031185772,23.73333333,7.692000039,22751,22749,6643,29.20128357,62.38471401,47.98219585,47.29651163,387647,405137,53.38564299,-1.924231101
437,2748,Diatom4,161362,Aut,2016,KINDER AT KINDER ROAD BRIDGE,96.43541218,0.032894245,0.511710264,0.031185772,23.73333333,7.692000039,34161,34143,9279,27.17687374,53.95091231,39.00847458,38.00167224,387647,405137,53.38564299,-1.924231101
438,2647,Diatom2,161796,Spr,2016,PARSONAGE FARM,198.2420902,0.107859659,1.910548855,0.086306584,47.57142857,7.455714328,25177,25117,3126,12.44575387,55.20091614,57.82467532,57.63754045,107431,256584,50.8485716,-4.03862019
439,3105,Diatom4,161796,Aut,2016,PARSONAGE FARM,198.2420902,0.107859659,1.910548855,0.086306584,47.57142857,7.455714328,34068,31879,5555,17.42526428,51.57948046,54.87157534,53.99493243,107431,256584,50.8485716,-4.03862019
440,2894,Diatom2,161798,Spr,2016,AT EAST THE WATER,279.1144865,0.03439414,4.778649689,0.031251882,67.34375,7.826874986,29523,29194,8591,29.42727958,54.89097594,59.06666667,58.81188119,127174,246727,51.02344899,-4.18684525
441,2430,Diatom3,161798,Aut,2016,AT EAST THE WATER,279.1144865,0.03439414,4.778649689,0.031251882,67.34375,7.826874986,57233,57180,35935,62.84540049,55.63923405,58.67598684,54.73214286,127174,246727,51.02344899,-4.18684525
442,2646,Diatom2,162120,Spr,2016,OPPOSITE ROCK COTTAGE DRIVEWAY,203.2110274,0.049592568,2.453684294,0.128586446,42.78125,7.609696981,103372,103372,17778,17.19808072,51.00651481,62.38448845,60.20559211,111594,255822,50.88579359,-4.05107903
